,drugbank_id,name,min dosage strength value,min dosage strength unit,max dosage strength value,max dosage strength unit,route,form,group,kinase inhibitor category,cas,smiles,ALOGPS solubility value,ALOGPS solubility unit
1386,DB09138,Technetium Tc-99m medronate,20.0,mg/10mL,25.0,mg/1,Intravenous,"Injection, powder, lyophilized, for solution",['approved'],False,121524-79-6,O.O.[98Tc+4].[O-]P([O-])(=O)CP([O-])([O-])=O,13.5,g/l
1387,DB09139,Technetium Tc-99m oxidronate,3.15,mg/1,3.15,mg/1,Intravenous,"Injection, powder, lyophilized, for solution",['approved'],False,72945-61-0,[99Tc].OC(P(O)(O)=O)P(O)(O)=O,13.5,g/l
1388,DB09140,Oxygen,0.99,kg/kg,11321.0,L/11321L,Respiratory (inhalation),Gas,"['approved', 'vet_approved']",False,7782-44-7,O=O,,
1389,DB09142,Sincalide,3.0,ug/1,5.0,ug/5mL,Intravenous,"Injection, powder, lyophilized, for solution",['approved'],False,25126-32-3,CSCC[C@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,0.00441,g/l
1390,DB09143,Sonidegib,200.0,mg/1,200.0,mg/1,Oral,Capsule,"['approved', 'investigational']",False,956697-53-3,[H][C@]1(C)CN(C[C@@]([H])(C)O1)C1=CC=C(NC(=O)C2=CC=CC(=C2C)C2=CC=C(OC(F)(F)F)C=C2)C=N1,0.00155,g/l
1391,DB09144,Uridine triacetate,951.0,mg/g,951.0,mg/g,Oral,Granule,"['approved', 'investigational']",False,4105-38-8,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H]1OC(C)=O)N1C=CC(=O)NC1=O,14.6,g/l
1392,DB09145,Water,0.929,g/946mL,1000.0,mL/1000mL,Ophthalmic,Solution,['approved'],False,7732-18-5,O,,
1393,DB09146,Iron saccharate,20.0,mg/mL,500.0,mg,Intravenous,"Injection, solution",['approved'],False,8047-67-4,O.O.O.[OH-].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Na+].[Na+].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,9.52,g/l
1394,DB09148,Florbetaben (18F),135.0,mCi/mL,300.0,MBq/ml,Intravenous,"Injection, solution",['approved'],False,902143-01-5,CNC1=CC=C(\C=C\C2=CC=C(OCCOCCOCC[18F])C=C2)C=C1,0.00103,g/l
1395,DB09149,Florbetapir (18F),51.0,mCi/mL,1900.0,MBq/ml,Intravenous,"Injection, solution","['approved', 'investigational']",False,956103-76-7,[H]N(C1=C([H])C([H])=C(\C([H])=C(/[H])C2=C([H])N=C(OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[18F])C([H])=C2[H])C([H])=C1[H])C([H])([H])[H],0.0058,g/l
1396,DB09151,Flutemetamol (18F),4.05,mCi/mL,4.05,mCi/mL,Intravenous,Solution,"['approved', 'investigational']",False,765922-62-1,CNC1=C([18F])C=C(C=C1)C1=NC2=CC=C(O)C=C2S1,0.0135,g/l
1397,DB09152,Nitrogen,1.0,L/L,999.0,L/1000L,Respiratory (inhalation),Liquid,"['approved', 'vet_approved']",False,7727-37-9,N#N,,
1398,DB09153,Sodium Chloride,0.027,mg/3mL,2600.0,mg/100mL,Respiratory (inhalation),Solution,"['approved', 'vet_approved']",False,7647-14-5,[Na+].[Cl-],,
1399,DB09154,Sodium Citrate,2.0,g/50mL,230.0,mg/1,Intravenous,Solution,"['approved', 'investigational']",False,68-04-2,[Na+].[Na+].[Na+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,73.7,g/l
1400,DB09155,Helium,99.0,%,999.0,mL/L,Respiratory (inhalation),Gas,"['approved', 'investigational', 'vet_approved']",False,7440-59-7,[He],,
1401,DB09156,Iopromide,50.0,%,768.86,mg/mL,Intravascular,Solution,['approved'],False,73334-07-3,COCC(O)=NC1=C(I)C(C(O)=NCC(O)CO)=C(I)C(C(=O)N(C)CC(O)CO)=C1I,0.0915,g/l
1402,DB09157,Carbon dioxide,1.0,g/g,1000.0,mL/L,Respiratory (inhalation),Gas,"['approved', 'investigational', 'vet_approved']",False,124-38-9,O=C=O,186.0,g/l
1403,DB09158,Trypan blue,0.06,%,0.75,mg/.5mL,Intraocular,Solution / drops,['approved'],False,72-57-1,[Na+].[Na+].[Na+].[Na+].CC1=CC(=CC=C1\N=N\C1=C(O)C2=C(N)C=C(C=C2C=C1S([O-])(=O)=O)S([O-])(=O)=O)C1=CC=C(\N=N\C2=C(O)C3=C(C=C(C=C3N)S([O-])(=O)=O)C=C2S([O-])(=O)=O)C(C)=C1,0.00602,g/l
1404,DB09161,Technetium Tc-99m sestamibi,1.0,mg/10mL,1.0,mg/10mL,Intravenous,Injection,"['approved', 'investigational']",False,109581-73-9,[Tc+].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-],0.00465,g/l
1405,DB09163,Technetium Tc-99m exametazime,,,,,,,['approved'],False,99944-78-2,,,
1406,DB09164,Technetium Tc-99m disofenin,20.0,mg/10mL,20.0,mg/10mL,Intravenous,"Injection, powder, lyophilized, for solution",['approved'],False,,[99Tc].CC(C)C1=CC=CC(C(C)C)=C1NC(=O)CN(CC(O)=O)CC(O)=O,0.0463,g/l
1407,DB09165,Technetium Tc-99m pyrophosphate,12.0,mg/10mL,12.0,mg/10mL,Intravenous,Injection,['approved'],False,52997-54-3,[99Tc+4].[O-]P([O-])(=O)OP([O-])([O-])=O,10.8,g/l
1408,DB09183,Dasabuvir,250.0,mg,250.0,mg,Oral,"Tablet, film coated",['approved'],False,1132935-63-7,COC1=C(C=C(C=C1C1=CC2=CC=C(NS(C)(=O)=O)C=C2C=C1)N1C=CC(=O)NC1=O)C(C)(C)C,0.000799,g/l
1409,DB09241,Methylene blue,1.0,%,10.0,mg,Oral,Liquid,"['approved', 'investigational']",False,61-73-4,[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1,0.0296,g/l
1410,DB09263,Patiromer,,,,,,,"['approved', 'investigational']",False,1260643-52-4,,,
1411,DB09265,Lixisenatide,0.05,mg,100.0,ug/mL,Subcutaneous,Solution,['approved'],False,320367-13-3,[V].[H][C@](C)(O)[C@]([H])(N=C(O)CN=C(O)[C@]([H])(CCC(O)=O)N=C(O)CN=C(O)[C@@]([H])(N)CC1=CN=CN1)C(O)=N[C@@]([H])(CC1=CC=CC=C1)C(O)=N[C@]([H])(C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CC(O)=O)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCC(O)=N)C(O)=N[C@@]([H])(CCSC)C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(C)C(O)=N[C@@]([H])(C(C)C)C(O)=N[C@@]([H])(CCCNC(N)=N)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC1=CC=CC=C1)C(O)=N[C@]([H])(C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(CC1=CNC2=CC=CC=C12)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CC(O)=N)C(O)=NCC(O)=NCC(=O)N1CCC[C@@]1([H])C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CO)C(O)=NCC(O)=N[C@@]([H])(C)C(=O)N1CCC[C@@]1([H])C(=O)N1CCC[C@@]1([H])C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N)[C@@]([H])(C)CC)[C@@]([H])(C)O,,
1412,DB09267,Strontium ranelate,2.0,g,2.0,g,Oral,Granule,"['approved', 'withdrawn']",False,135459-87-9,[Sr++].[Sr++].[O-]C(=O)CN(CC([O-])=O)C1=C(C#N)C(CC([O-])=O)=C(S1)C([O-])=O,2.17,g/l
1413,DB09270,Ubidecarenone,10.0,mg,100.0,mg,Oral,Capsule,"['approved', 'investigational', 'nutraceutical']",False,303-98-0,COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O,0.000193,g/l
1414,DB09272,Eluxadoline,75.0,mg/1,100.0,mg/1,Oral,"Tablet, film coated","['approved', 'investigational']",False,864821-90-9,COC1=CC=C(CN([C@@H](C)C2=NC(=CN2)C2=CC=CC=C2)C(=O)[C@@H](N)CC2=C(C)C=C(C=C2C)C(N)=O)C=C1C(O)=O,0.00268,g/l
1415,DB09276,Sodium aurothiomalate,10.0,mg,50.0,mg,Intramuscular,Solution,"['approved', 'investigational']",False,12244-57-4,[Na+].OC(=O)CC(S[Au])C([O-])=O,35.2,g/l
1416,DB09278,Activated charcoal,1.0,g,1000.0,mg/g,Oral,"Powder, for solution",['approved'],False,64365-11-3,[C],0.0,g/l
1417,DB09287,Polyethylene glycol,,,,,,,"['approved', 'vet_approved']",False,25322-68-3,,,
1418,DB09291,Rolapitant,1.8,mg/mL,90.0,mg/1,Intravenous,"Injection, emulsion","['approved', 'investigational']",False,552292-08-7,C[C@@H](OC[C@]1(CC[C@]2(CCC(=O)N2)CN1)C1=CC=CC=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,0.00166,g/l
1419,DB09293,Iodide I-131,1.0,mCi/mL,3500.0,mCi/mL,Oral,Solution,"['approved', 'investigational']",False,14914-30-8,[131I-],,
1420,DB09299,Tenofovir alafenamide,25.0,mg,25.0,mg,Oral,Tablet,['approved'],False,379270-37-8,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)CN1C=NC2=C(N)N=CN=C12)OC1=CC=CC=C1,0.236,g/l
1421,DB09300,Butylscopolamine,10.0,mg,20.0,mg,Oral,Tablet,"['approved', 'investigational', 'vet_approved']",False,7182-53-8,CCCC[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1,0.00201,g/l
1422,DB09311,Polycarbophil calcium,,,,,,,['approved'],False,126040-58-2,,,
1423,DB09314,Technetium Tc-99m pertechnetate,1.0,Ci/1,250.0,mCi/mL,Intravenous,"Injection, solution","['approved', 'investigational']",False,23288-61-1,O.O.O.O.[98Tc-],137.0,g/l
1424,DB09315,Xenon-133,5.0,mCi/mL,20.0,mCi/1,Respiratory (inhalation),Gas,['approved'],False,14932-42-4,[133Xe],,
1425,DB09316,Thallous Chloride,1.0,mCi/mL,2.0,mCi/mL,Intravenous,"Injection, powder, lyophilized, for solution",['approved'],False,7791-12-0,[Cl-].[Tl+],123.0,g/l
1426,DB09317,"Synthetic Conjugated Estrogens, A",,,,,,,['approved'],False,,,,
1427,DB09318,"Synthetic Conjugated Estrogens, B",,,,,,,['approved'],False,,,,
1428,DB09320,Procaine benzylpenicillin,300000.0,unit,1200000.0,[iU]/2mL,Intramuscular,Suspension,"['approved', 'vet_approved']",False,54-35-3,CCN(CC)CCOC(=O)C1=CC=C(N)C=C1.[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C(O)=O,0.285,g/l
1429,DB09321,Zinc oxide,0.0098,g/mL,882.7,mg/9.1g,Topical,Liquid,['approved'],False,1314-13-2,O=[Zn],,
1430,DB09322,Zinc sulfate,0.5,%,13.5,mg,Topical,Ointment,"['approved', 'investigational']",False,7733-02-0,[Zn++].[O-]S([O-])(=O)=O,,
1431,DB09323,Benzathine benzylpenicillin,250000.0,unit,2400000.0,[iU]/4mL,Oral,Suspension,"['approved', 'vet_approved']",False,1538-09-6,[H][N+]([H])(CC[N+]([H])([H])CC1=CC=CC=C1)CC1=CC=CC=C1.[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C([O-])=O.[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C([O-])=O,0.000162,g/l
1432,DB09325,Sodium fluoride,0.0002,%,5000.0,ug/g,Buccal; Oral,Liquid,['approved'],False,7681-49-4,[F-].[Na+],,
1433,DB09326,Ammonia N-13,37.5,mCi/mL,260.0,mCi/mL,Intravenous,Injection,['approved'],False,34819-78-8,[13NH3],,
1434,DB09330,Osimertinib,40.0,1/1,80.0,1/1,Oral,"Tablet, film coated",['approved'],True,1421373-65-0,COC1=C(NC2=NC=CC(=N2)C2=CN(C)C3=C2C=CC=C3)C=C(NC(=O)C=C)C(=C1)N(C)CCN(C)C,0.0224,g/l
1435,DB09333,Iopodic acid,500.0,mg,500.0,mg,Oral,Capsule,"['approved', 'investigational', 'withdrawn']",False,5587-89-3,CN(C)C=NC1=C(I)C=C(I)C(CCC(O)=O)=C1I,0.00819,g/l
1436,DB09337,Medical air,,,,,,,"['approved', 'vet_approved']",False,132259-10-0,,,
1437,DB09341,Glucose,,,,,,,"['approved', 'vet_approved']",False,50-99-7,,,
1438,DB09345,Pramocaine,0.5,%,150.0,mg/15g,Topical,Cream,['approved'],False,140-65-8,CCCCOC1=CC=C(OCCCN2CCOCC2)C=C1,0.221,g/l
1439,DB09353,Sulfur,0.003,mg/.06mg,100.0,mg/g,Topical,Liquid,['approved'],False,,S1SSSSSSS1,,
1440,DB09357,Dexpanthenol,0.0005,g/mL,250.0,mg/mL,Topical,Liquid,['approved'],False,81-13-0,CC(C)(CO)[C@@H](O)C(=O)NCCCO,121.0,g/l
1441,DB09372,Tannic acid,,,,,,,['approved'],False,,,,
1442,DB09374,Indocyanine green,25.0,mg/1,25.0,mg/1,Intravenous,"Injection, powder, lyophilized, for solution","['approved', 'investigational']",False,3599-32-4,[Na+].CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS([O-])(=O)=O)C3=C(C4=CC=CC=C4C=C3)C2(C)C)N(CCCCS([O-])(=O)=O)C2=C1C1=CC=CC=C1C=C2,4.42e-06,g/l
1443,DB09375,Chymotrypsin,,,,,,,"['approved', 'vet_approved']",False,,,,
1444,DB09379,Sutilains,,,,,,,['approved'],False,,,,
1445,DB09381,"Estrogens, esterified",,,,,,,['approved'],False,,,,
1446,DB09389,Norgestrel,0.075,mg,0.075,mg,Oral,Tablet,['approved'],False,6533-00-2,CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,0.00583,g/l
1447,DB09395,Sodium acetate,3.28,g/20mL,328.0,mg/100mL,Intravenous,"Injection, solution, concentrate",['approved'],False,127-09-3,[Na+].CC([O-])=O,429.0,g/l
1448,DB09396,Propoxyphene napsylate,100.0,mg/1,100.0,mg/1,Oral,"Tablet, film coated",['approved'],False,,O.OS(=O)(=O)C1=CC2=CC=CC=C2C=C1.CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1,0.00419,g/l
1449,DB09398,Sodium fluoride F-18,91.5,mCi/mL,600.0,mCi/mL,Intravenous,Injection,['approved'],False,,[18F-].[Na+],,
1450,DB09407,Magnesium chloride,8.0,g,606.5,mg,Hemodialysis,"Powder, for solution",['approved'],False,7786-30-3,[Mg++].[Cl-].[Cl-],,
1451,DB09413,Monopotassium phosphate,176.0,mg,500.0,mg/1,Intravenous,Liquid,"['approved', 'vet_approved']",False,7778-77-0,[K+].OP(O)([O-])=O,,
1452,DB09418,Potassium perchlorate,200.0,mg,200.0,mg,Oral,Capsule,"['approved', 'investigational']",False,3811-04-9,[K]O[Cl](=O)(=O)=O,,
1453,DB09419,Xylose,25.0,g,25.0,g,Oral,"Powder, for solution",['approved'],False,58-86-6,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,380.0,g/l
1454,DB09420,Iodide I-123,10.0,mCi/1,200.0,uCi/1,Oral,Capsule,['approved'],False,69239-56-1,[123I-],,
1455,DB09421,Protirelin,0.2,mg,500.0,ug/mL,Intravenous,Liquid,"['approved', 'investigational']",False,24305-27-9,[H][C@@](CC1=CN=CN1)(NC(=O)[C@]1([H])CCC(=O)N1)C(=O)N1CCC[C@@]1([H])C(N)=O,4.18,g/l
1456,DB09422,Soybean oil,,,,,,,['approved'],False,,,,
1457,DB09425,Indium In-111 pentetate,1.0,mCi/mL,3.75,mCi/1.5mL,Intrathecal,Solution,['approved'],False,135998-32-2,[111In+3].OC(=O)CN(CCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O)CC(O)=O,5.71,g/l
1458,DB09462,Glycerin,1e-06,g/g,14100.8,mg/140mL,Topical,Cream,"['approved', 'investigational']",False,56-81-5,OCC(O)CO,1170.0,g/l
1459,DB09473,Indium In-111 oxyquinoline,1.0,ug/mL,2.0,mCi/mL,Intravenous,Solution,['approved'],False,65389-08-4,[111In+3].[O-]C1=CC=CC2=C1N=CC=C2.[O-]C1=CC=CC2=C1N=CC=C2.[O-]C1=CC=CC2=C1N=CC=C2,0.00128,g/l
1460,DB09477,Enalaprilat,1.25,mg/mL,2.5,mg/2mL,Intravenous,"Injection, solution",['approved'],False,76420-72-9,[H][C@@](C)(N[C@@]([H])(CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@@]1([H])C(O)=O,0.876,g/l
1461,DB09479,Rubidium chloride Rb-82,100.0,mCi/1,150.0,mCi/1,Intravenous,"Injection, solution","['approved', 'investigational']",False,132486-03-4,[Cl-].[82Rb+],109.0,g/l
1462,DB09481,Magnesium carbonate,50.0,mg/mL,100.0,mg,Oral,Suspension,"['approved', 'investigational']",False,546-93-0,[Mg++].[O-]C([O-])=O,226.0,g/l
1463,DB09484,Sodium monofluorophosphate,,,,,,,['approved'],False,,,,
1464,DB09490,Indium In-111 chloride,5.0,mCi/.5mL,10.0,mCi/mL,Intravenous,Solution,['approved'],unknown,50800-85-6,Cl[111In](Cl)Cl,27.4,g/l
1465,DB09494,Cetyl alcohol,80.0,mg/100mL,80.0,mg/100mL,Topical,Lotion,['approved'],False,36653-82-4,CCCCCCCCCCCCCCCCO,0.000181,g/l
1466,DB09495,Avobenzone,0.64,g/90mL,100.0,g/3g,Topical,Spray,"['approved', 'investigational']",False,70356-09-1,COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C,0.000622,g/l
1467,DB09496,Octinoxate,0.045,g/g,5550.0,mg/75g,Topical,Liquid,"['approved', 'investigational']",False,5466-77-3,[H]\C(=C(\[H])C1=CC=C(OC)C=C1)C(=O)OCC(CC)CCCC,0.000452,g/l
1468,DB09498,Strontium chloride Sr-89,1.0,mCi/mL,1.0,mCi/mL,Intravenous,"Injection, powder, lyophilized, for solution","['approved', 'investigational']",False,38270-90-5,[Cl-].[Cl-].[89Sr++],51.8,g/l
1469,DB09499,Thiosulfuric acid,25.0,%,250.0,mg,Intravenous,Solution,"['approved', 'investigational']",False,13686-28-7,OS(O)(=O)=S,,
1470,DB09502,Fludeoxyglucose F-18,0.3,Ci/mL,500.0,mCi/mL,Intravenous,"Injection, solution","['approved', 'investigational']",False,63503-12-8,[H]C(=O)[C@H]([18F])[C@@H](O)[C@H](O)[C@H](O)CO,139.0,g/l
1471,DB09510,Urea C-13,45.0,mg,100.0,mg,Oral,"Powder, for solution",['approved'],False,,N[13C](O)=N,11.8,g/l
1472,DB09511,Talc,,,,,,,['approved'],False,,,,
1473,DB09512,Simethicone,,,,,,,['approved'],False,,,,
1474,DB09513,Urea C-14,1.0,uCi/1,1.0,uCi/1,Oral,Capsule,['approved'],unknown,594-05-8,N[14C](N)=O,412.0,g/l
1475,DB09517,Sodium ferric gluconate complex,12.5,mg/mL,12.5,mg/mL,Intravenous,Injection,['approved'],False,34089-81-1,[O--].[O--].[O--].[Na+].[Fe+3].[Fe+3].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,824.0,g/l
1476,DB09526,Hydroquinone,0.015,g/g,100.0,mg/5mg,Topical,Lotion,"['approved', 'investigational']",False,123-31-9,OC1=CC=C(O)C=C1,95.5,g/l
1477,DB09535,Octocrylene,,,,,,,"['approved', 'investigational']",False,,,,
1478,DB09536,Titanium dioxide,0.001,g/30g,4000.0,mg/50mL,Topical,Patch,['approved'],False,13463-67-7,O=[Ti]=O,,
1479,DB09539,Omega-3-acid ethyl esters,,,,,,,"['approved', 'investigational']",False,,,,
1480,DB09543,Methyl salicylate,3.0,g/100mL,980.0,mg/mL,Transdermal,Solution,"['approved', 'vet_approved']",False,119-36-8,COC(=O)C1=CC=CC=C1O,5.73,g/l
1481,DB09546,Iobenguane sulfate I-123,2.0,mCi/mL,25.0,mCi/1,Intravenous,Injection,"['approved', 'investigational']",unknown,80663-95-2,OS(O)(=O)=O.NC(=N)NCC1=CC([123I])=CC=C1.NC(=N)NCC1=CC([123I])=CC=C1,0.1,g/l
1482,DB09555,Dexchlorpheniramine maleate,2.0,mg/5mL,6.0,mg,Oral,Solution,['approved'],False,,OC(=O)\C=C/C(O)=O.CN(C)CC[C@@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1,0.0519,g/l
1483,DB09563,Choline C-11,4.0,mCi/mL,100.0,mCi/mL,Intravenous,Injection,['approved'],False,,C[N+](C)([11CH3])CCO,3.61,g/l
1484,DB09568,Omega-3-carboxylic acids,,,,,,,"['approved', 'investigational']",unknown,,,,
1485,DB09570,Ixazomib,2.3,mg,4.0,mg,Oral,Capsule,"['approved', 'investigational']",False,1072833-77-2,[H][C@@](CC(C)C)(N=C(O)CN=C(O)C1=C(Cl)C=CC(Cl)=C1)B(O)O,0.0179,g/l
1486,DB09571,Levmetamfetamine,0.245,mg/1000mg,50.0,mg/1,Nasal,Inhalant,['approved'],unknown,33817-09-3,CN[C@H](C)CC1=CC=CC=C1,0.928,g/l
1487,DB11057,Mineral oil,,,,,,,"['approved', 'vet_approved']",False,8042-47-5,,,
1488,DB11058,Petrolatum,,,,,,,"['approved', 'investigational']",False,8009-03-8,,,
1489,DB11059,Carboxymethylcellulose,,,,,,,"['approved', 'investigational']",False,9000-11-7,,,
1490,DB11060,Polyvinyl alcohol,,,,,,,['approved'],False,9002-89-5,,,
1491,DB11061,Povidone,,,,,,,['approved'],False,9003-39-8,,,
1492,DB11063,Polysorbate 80,,,,,,,['approved'],False,9005-65-6,,,
1493,DB11073,Cetylpyridinium,0.001,mL/mL,500.0,ug/mL,Oral,Liquid,['approved'],False,7773-52-6,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,6.53e-06,g/l
1494,DB11074,Dimethicone,,,,,,,['approved'],False,63148-62-9,,,
1495,DB11075,Hypromellose,,,,,,,['approved'],False,9004-65-3,,,
1496,DB11077,Polyethylene glycol 400,,,,,,,['approved'],False,25322-68-3,,,
1497,DB11079,Trolamine salicylate,0.1,g/100mL,100.0,mg/g,Topical,Spray,['approved'],False,2174-16-5,OCCN(CCO)CCO.OC(=O)C1=CC=CC=C1O,11.3,g/l
1498,DB11080,Silver nitrate,0.005,g/mL,75.0,mg/mg,Topical,Solution,"['approved', 'investigational']",False,,[O-][N+](=O)O[Ag],,
1499,DB11081,Aluminum chloride,0.0625,g/g,7500.0,mg/30mL,Topical,Liquid,['approved'],False,7446-70-0,Cl[Al](Cl)Cl,,
1500,DB11082,Coal tar,,,,,,,['approved'],False,8007-45-2,,,
1501,DB11086,Cocoa butter,,,,,,,['approved'],False,,,,
1502,DB11089,Docusate,,,,,,,['approved'],False,577-11-7,,,
1503,DB11090,Potassium nitrate,0.05,g/g,100.0,%,Dental,"Paste, dentifrice",['approved'],False,7757-79-1,[K+].[O-][N+]([O-])=O,,
1504,DB11091,Hydrogen peroxide,0.015,mg/mL,1588.0,mg/mL,Oral,Liquid,"['approved', 'vet_approved']",False,7722-84-1,OO,,
1505,DB11092,Stannous fluoride,0.004,g/g,16.4,mg/mL,Dental,Gel,['approved'],False,7783-47-3,F[Sn]F,,
1506,DB11093,Calcium Citrate,350.0,mg,500.0,mg,Oral,Tablet,['approved'],False,813-94-5,[Ca++].[Ca++].[Ca++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,4.12,g/l
1507,DB11094,Vitamin D,,,,,,,"['approved', 'nutraceutical', 'vet_approved']",False,1406-16-2,,,
1508,DB11098,Potassium bicarbonate,25.0,meq/1,978.0,mg/1,Oral,"Tablet, effervescent",['approved'],False,298-14-6,[K+].OC([O-])=O,681.0,g/l
1509,DB11100,Allantoin,3e-06,g/30mL,66.0,mg/600mg,Topical,Cream,['approved'],False,97-59-6,NC(=O)NC1NC(=O)NC1=O,4.73,g/l
1510,DB11104,Sulfur hexafluoride,8.0,mcl,8.0,mcl,Intravenous,"Powder, for suspension",['approved'],False,2551-62-4,FS(F)(F)(F)(F)F,,
1511,DB11105,Benzalkonium,,,,,,,['approved'],False,8001-54-5,,,
1512,DB11106,Pamabrom,50.0,mg/1,50.0,mg/1,Oral,"Capsule, liquid filled",['approved'],False,606-04-2,CC(C)(N)CO.CN1C2=C(N=C(Br)N2)C(=O)N(C)C1=O,3.88,g/l
1513,DB11108,Aluminum sesquichlorohydrate,,,,,,,['approved'],False,,,,
1514,DB11109,Chlorine,0.16,g/2g,0.16,g/2g,Topical,"Powder, for solution",['approved'],False,,ClCl,,
1515,DB11110,Magnesium citrate,1.745,g/mL,17.0,g/100g,Topical,Solution,['approved'],False,,[Mg++].[Mg++].[Mg++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,6.34,g/l
1516,DB11111,Witch hazel,,,,,,,"['approved', 'experimental']",unknown,,,,
1517,DB11112,Lanolin,,,,,,,['approved'],False,8006-54-0,,,
1518,DB11113,Castor oil,,,,,,,"['approved', 'investigational', 'nutraceutical', 'vet_approved']",False,,,,
1519,DB11114,Eucalyptus oil,,,,,,,['approved'],False,8000-48-4,,,
1520,DB11115,Ensulizole,0.03,mg/mL,40.0,mg,Topical,Liquid,['approved'],False,27503-81-7,OS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C1=CC=CC=C1,0.317,g/l
1521,DB11116,Aluminum zirconium trichlorohydrex gly,,,,,,,"['approved', 'experimental']",unknown,134375-99-8,,,
