,drugbank_id,name,cas,smiles,logP ALOGPS,logP ChemAxon,solubility ALOGPS,pKa (strongest acidic),pKa (strongest basic),F,carbonyl,sulfinyl,sulfonyl,nitroso,nitro
4718,DB07976,3-{[(3-FLUORO-3'-METHOXYBIPHENYL-4-YL)AMINO]CARBONYL}THIOPHENE-2-CARBOXYLIC ACID,,COC1=CC=CC(=C1)C1=CC=C(NC(=O)C2=C(SC=C2)C(O)=O)C(F)=C1,3.77,4.27,1.85e-03 g/l,3.17,-4.5,1.0,2.0,0.0,0.0,0.0,0.0
4719,DB07977,"3-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)THIOPHENE-2-CARBOXYLIC ACID",,OC(=O)C1=C(C=CS1)C(=O)NC1=C(F)C=C(C=C1F)C1=CC(OC(F)(F)F)=CC=C1,4.73,6.0,1.58e-03 g/l,3.17,-4.8,5.0,2.0,0.0,0.0,0.0,0.0
4720,DB07978,"2-({[2,3,5,6-TETRAFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENTA-1,3-DIENE-1-CARBOXYLIC ACID",,OC(=O)C1=C(C=CC1)C(=O)NC1=C(F)C(F)=C(C(F)=C1F)C1=CC(OC(F)(F)F)=CC=C1,4.97,5.45,1.43e-02 g/l,2.56,-1.6,7.0,2.0,0.0,0.0,0.0,0.0
4721,DB07979,"(2E)-3-(3,4-DIHYDROXYPHENYL)-2-IMINOPROPANOIC ACID",,OC(=O)C(=N)CC1=CC(O)=C(O)C=C1,0.69,0.82,5.33e-01 g/l,3.62,2.6,0.0,1.0,0.0,0.0,0.0,0.0
4722,DB07980,(E)-imidacloprid,138261-41-3,ClC1=NC=C(CN2CCN=C2NN(=O)=O)C=C1,0.62,1.1,3.85e-01 g/l,9.39,5.28,0.0,0.0,0.0,0.0,0.0,1.0
4723,DB07981,2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-[(1R)-1-(HYDROXYMETHYL)PROPYL]ACETAMIDE,,[H][C@@](CC)(CO)NC(=O)CC1=C(C)N(C(=O)C2=CC=C(Cl)C=C2)C2=CC=C(OC)C=C12,3.93,3.2,3.71e-03 g/l,14.63,-1.4,0.0,2.0,0.0,0.0,0.0,0.0
4724,DB07982,2-{4-[4-({4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-yl}amino)phenyl]piperazin-1-yl}-2-oxoethanol,,CC(C)N1C(C)=NC=C1C1=NC(NC2=CC=C(C=C2)N2CCN(CC2)C(=O)CO)=NC=C1,2.73,1.49,4.01e-01 g/l,13.58,6.26,0.0,1.0,0.0,0.0,0.0,0.0
4725,DB07983,1-(4-IODOBENZOYL)-5-METHOXY-2-METHYL INDOLE-3-ACETIC ACID,,COC1=CC=C2N(C(=O)C3=CC=C(I)C=C3)C(C)=C(CC(O)=O)C2=C1,4.32,3.85,5.12e-03 g/l,3.84,-2.3,0.0,2.0,0.0,0.0,0.0,0.0
4726,DB07984,2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-[(1S)-1-(HYDROXYMETHYL)PROPYL]ACETAMIDE,,[H][C@](CC)(CO)NC(=O)CC1=C(C)N(C(=O)C2=CC=C(Cl)C=C2)C2=C1C=C(OC)C=C2,3.93,3.2,3.71e-03 g/l,14.63,-1.4,0.0,2.0,0.0,0.0,0.0,0.0
4727,DB07986,[4-(4-PHENYL-PIPERIDIN-1-YL)-BENZENESULFONYLAMINO]-ACETIC ACID,,OC(=O)CNS(=O)(=O)C1=CC=C(C=C1)N1CCC(CC1)C1=CC=CC=C1,2.14,1.97,1.27e-02 g/l,2.61,3.24,0.0,1.0,0.0,1.0,0.0,0.0
4728,DB07987,"[2-(5-MERCAPTO-[1,3,4]THIADIAZOL-2-YLCARBAMOYL)-1-PHENYL-ETHYL]-CARBAMIC ACID BENZYL ESTER",,[H][C@](CC(=O)NC1=NN=C(S)S1)(NC(=O)OCC1=CC=CC=C1)C1=CC=CC=C1,3.56,3.71,3.06e-03 g/l,6.8,-1.4,0.0,2.0,0.0,0.0,0.0,0.0
4729,DB07988,"2-[3-(5-MERCAPTO-[1,3,4]THIADIAZOL-2YL)-UREIDO]-N-METHYL-3-PENTAFLUOROPHENYL-PROPIONAMIDE",,[H][C@@](CC1=C(F)C(F)=C(F)C(F)=C1F)(NC(=O)NC1=NN=C(S)S1)C(=O)NC,2.78,2.17,1.26e-02 g/l,6.45,-1.4,5.0,2.0,0.0,0.0,0.0,0.0
4730,DB07989,2-(ACETYL-HYDROXY-AMINO)-4-METHYL-PENTANOIC ACID METHYL ESTER,,[H][C@](CC(C)C)(N(O)C(C)=O)C(=O)OC,0.48,0.64,1.70e+01 g/l,7.68,-6.0,0.0,2.0,0.0,0.0,0.0,0.0
4731,DB07991,N-[(1R)-3-(4-HYDROXYPHENYL)-1-METHYLPROPYL]-2-(2-PHENYL-1H-INDOL-3-YL)ACETAMIDE,,[H][C@@](C)(CCC1=CC=C(O)C=C1)NC(=O)CC1=C(NC2=C1C=CC=C2)C1=CC=CC=C1,5.09,5.26,3.22e-04 g/l,9.51,-1.7,0.0,1.0,0.0,0.0,0.0,0.0
4732,DB07993,"N~3~-[3-(1H-INDOL-6-YL)BENZYL]PYRIDINE-2,3-DIAMINE",,NC1=NC=CC=C1NCC1=CC=CC(=C1)C1=CC2=C(C=CN2)C=C1,3.93,3.46,1.97e-03 g/l,16.29,7.12,0.0,0.0,0.0,0.0,0.0,0.0
4733,DB07994,"N~3~-[5-(1H-INDOL-6-YL)-2-(PYRIDIN-2-YLMETHOXY)BENZYL]PYRIDINE-2,3-DIAMINE",,NC1=NC=CC=C1NCC1=C(OCC2=NC=CC=C2)C=CC(=C1)C1=CC2=C(C=CN2)C=C1,4.71,3.89,8.65e-04 g/l,16.3,7.1,0.0,0.0,0.0,0.0,0.0,0.0
4734,DB07995,N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE,,BrC1=CC=C(\C=C\CNCCNS(=O)(=O)C2=CC=CC3=C2C=CN=C3)C=C1,2.7,3.23,1.18e-03 g/l,10.04,8.1,0.0,0.0,0.0,1.0,0.0,0.0
4735,DB07997,N-[2-(METHYLAMINO)ETHYL]-5-ISOQUINOLINESULFONAMIDE,,CNCCNS(=O)(=O)C1=CC=CC2=C1C=CN=C2,0.0,-0.1,6.14e-01 g/l,10.07,8.92,0.0,0.0,0.0,1.0,0.0,0.0
4736,DB07999,"{4-[(CARBOXYMETHOXY)CARBONYL]-3,3-DIOXIDO-1-OXONAPHTHO[1,2-D]ISOTHIAZOL-2(1H)-YL}ACETIC ACID",,OC(=O)COC(=O)C1=C2C(C(=O)N(CC(O)=O)S2(=O)=O)=C2C=CC=CC2=C1,0.69,0.62,9.25e-02 g/l,2.5,-7.0,0.0,4.0,0.0,1.0,0.0,0.0
4737,DB08001,5-(3-{3-[3-HYDROXY-2-(METHOXYCARBONYL)PHENOXY]PROPENYL}PHENYL)-4-(HYDROXYMETHYL)ISOXAZOLE-3-CARBOXYLIC ACID,,COC(=O)C1=C(O)C=CC=C1OC\C=C\C1=CC(=CC=C1)C1=C(CO)C(=NO1)C(O)=O,3.65,3.71,6.62e-02 g/l,3.86,-3.2,0.0,2.0,0.0,0.0,0.0,0.0
4738,DB08003,ISOTHIAZOLIDINONE ANALOG,,[H][C@@](CC1=CC=C(C=C1)[C@]1([H])CC(=O)NS1(=O)=O)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(C)=O)C(N)=O,0.46,-0.28,4.31e-02 g/l,3.96,-1.4,0.0,4.0,0.0,1.0,0.0,0.0
4739,DB08004,"(2S)-2-{[3-(3-aminophenyl)imidazo[1,2-b]pyridazin-6-yl]amino}-3-methylbutan-1-ol",,[H][C@](CO)(NC1=NN2C(C=C1)=NC=C2C1=CC(N)=CC=C1)C(C)C,2.21,2.07,8.90e-02 g/l,15.1,4.38,0.0,0.0,0.0,0.0,0.0,0.0
4740,DB08005,4-{[5-chloro-4-(1H-indol-3-yl)pyrimidin-2-yl]amino}-N-ethylpiperidine-1-carboxamide,,CCNC(=O)N1CCC(CC1)NC1=NC(C2=CNC3=CC=CC=C23)=C(Cl)C=N1,3.83,2.44,1.85e-02 g/l,14.16,2.68,0.0,1.0,0.0,0.0,0.0,0.0
4741,DB08006,"N-anthracen-2-yl-5-methyl[1,2,4]triazolo[1,5-a]pyrimidin-7-amine",,CC1=NC2=NC=NN2C(NC2=CC3=CC4=CC=CC=C4C=C3C=C2)=C1,4.3,3.85,2.96e-03 g/l,18.44,0.33,0.0,0.0,0.0,0.0,0.0,0.0
4742,DB08007,(2R)-3-{[(BENZYLAMINO)CARBONYL]AMINO}-2-HYDROXYPROPANOIC ACID,,[H][C@@](O)(CNC(=O)NCC1=CC=CC=C1)C(O)=O,-0.25,-0.19,1.08e+00 g/l,3.67,-2.1,0.0,2.0,0.0,0.0,0.0,0.0
4743,DB08008,"5-methyl-N-[4-(trifluoromethyl)phenyl][1,2,4]triazolo[1,5-a]pyrimidin-7-amine",,CC1=NC2=NC=NN2C(NC2=CC=C(C=C2)C(F)(F)F)=C1,2.8,2.75,8.43e-02 g/l,18.54,0.33,3.0,0.0,0.0,0.0,0.0,0.0
4744,DB08009,"5-[(E)-(5-CHLORO-2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]-N-[2-(DIETHYLAMINO)ETHYL]-2,4-DIMETHYL-1H-PYRROLE-3-CARBOXAMIDE",,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(Cl)C=C3)=C1C,3.64,3.39,2.20e-02 g/l,11.27,9.04,0.0,2.0,0.0,0.0,0.0,0.0
4745,DB08010,"(3Z)-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-4-[(E)-2-phenylethenyl]-1H-indole-2,3-dione 3-oxime",,O\N=C1/C(=O)N(CC2=C3OCOCC3=CC(F)=C2)C2=CC=CC(\C=C\C3=CC=CC=C3)=C12,3.66,4.69,3.88e-03 g/l,5.66,-3.7,1.0,1.0,0.0,0.0,0.0,0.0
4746,DB08011,"(3E)-5-fluoro-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-1H-indole-2,3-dione 3-oxime",,O\N=C1\C(=O)N(CC2=C3OCOCC3=CC(F)=C2)C2=CC=C(F)C=C12,1.62,2.49,4.46e-02 g/l,5.64,-3.8,2.0,1.0,0.0,0.0,0.0,0.0
4747,DB08015,"(3Z)-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-4-phenyl-1H-indole-2,3-dione 3-oxime",,O\N=C1/C(=O)N(CC2=CC(F)=CC3=C2OCOC3)C2=CC=CC(=C12)C1=CC=CC=C1,3.09,4.0,1.46e-02 g/l,5.65,-3.9,1.0,1.0,0.0,0.0,0.0,0.0
4748,DB08016,"4-(6-CHLORO-2,4-DIOXO-1,2,3,4-TETRAHYDROPYRIMIDIN-5-YL) BUTYL PHOSPHATE",,OP(O)(=O)OCCCCC1=C(Cl)NC(=O)NC1=O,-0.58,-0.017,1.39e+00 g/l,1.81,-5.0,0.0,2.0,0.0,0.0,0.0,0.0
4749,DB08020,"(3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-6-(METHOXYMETHYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL",,[H][C@@]12CCC[C@]1([H])[C@@]([H])(OC1=C2C=C(O)C=C1COC)C1=CC=C(O)C=C1,3.73,3.99,1.28e-02 g/l,9.31,-4.1,0.0,0.0,0.0,0.0,0.0,0.0
4750,DB08021,5-bromo-N-(3-chloro-2-(4-(prop-2-ynyl)piperazin-1-yl)phenyl)furan-2-carboxamide,,ClC1=C(N2CCN(CC#C)CC2)C(NC(=O)C2=CC=C(Br)O2)=CC=C1,3.5,3.38,6.88e-02 g/l,9.56,5.95,0.0,1.0,0.0,0.0,0.0,0.0
4751,DB08022,"(2S)-1,3-benzothiazol-2-yl{2-[(2-pyridin-3-ylethyl)amino]pyrimidin-4-yl}ethanenitrile",,[H][C@](C#N)(C1=NC2=C(S1)C=CC=C2)C1=NC(NCCC2=CC=CN=C2)=NC=C1,3.5,3.27,1.34e-02 g/l,8.14,5.5,0.0,0.0,0.0,0.0,0.0,0.0
4752,DB08025,"N-{2'-[(4-FLUOROPHENYL)AMINO]-4,4'-BIPYRIDIN-2-YL}-4-METHOXYCYCLOHEXANECARBOXAMIDE",,[H][C@@]1(CC[C@@]([H])(CC1)C(=O)NC1=CC(=CC=N1)C1=CC(NC2=CC=C(F)C=C2)=NC=C1)OC,4.4,4.56,3.34e-03 g/l,12.0,5.21,1.0,1.0,0.0,0.0,0.0,0.0
4753,DB08026,"2-{4-[(4-imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)amino]piperidin-1-yl}-N-methylacetamide",,CNC(=O)CN1CCC(CC1)NC1=NC(=CC=N1)C1=CN=C2C=CC=CN12,1.83,-0.14,2.06e-02 g/l,14.82,7.08,0.0,1.0,0.0,0.0,0.0,0.0
4754,DB08027,1-(3-chloro-4-methylphenyl)-3-{2-[({5-[(dimethylamino)methyl]-2-furyl}methyl)thio]ethyl}urea,,CN(C)CC1=CC=C(CSCCNC(=O)NC2=CC=C(C)C(Cl)=C2)O1,3.48,3.4,2.23e-02 g/l,13.65,8.08,0.0,1.0,0.0,0.0,0.0,0.0
4755,DB08028,"BUT-3-ENYL-[5-(4-CHLORO-PHENYL)-3,6-DIHYDRO-[1,3,4]THIADIAZIN-2-YLIDENE]-AMINE",,ClC1=CC=C(C=C1)C1=NN\C(SC1)=N\CCC=C,2.81,3.7,1.63e-02 g/l,19.16,4.16,0.0,0.0,0.0,0.0,0.0,0.0
4756,DB08029,N~2~-(biphenyl-4-ylsulfonyl)-N-hydroxy-N~2~-(2-hydroxyethyl)glycinamide,,OCCN(CC(=O)NO)S(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1,0.84,0.65,7.27e-02 g/l,8.74,-2.6,0.0,1.0,0.0,1.0,0.0,0.0
4757,DB08030,3-[(4'-cyanobiphenyl-4-yl)oxy]-N-hydroxypropanamide,,ONC(=O)CCOC1=CC=C(C=C1)C1=CC=C(C=C1)C#N,2.2,2.22,1.20e-02 g/l,8.88,-4.8,0.0,1.0,0.0,0.0,0.0,0.0
4758,DB08031,"N-[(13-CYCLOHEXYL-6,7-DIHYDROINDOLO[1,2-D][1,4]BENZOXAZEPIN-10-YL)CARBONYL]-2-METHYL-L-ALANINE",,CC(C)(NC(=O)C1=CC=C2C(=C1)N1CCOC3=C(C=CC=C3)C1=C2C1CCCCC1)C(O)=O,5.17,5.2,9.43e-04 g/l,3.79,-1.2,0.0,2.0,0.0,0.0,0.0,0.0
4759,DB08032,"N,N-DIETHYL-2-[(2-THIENYLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE",,CCN(CC)C(=O)C1=C(NC(=O)C2=CC=CS2)SC2=C1CCCC2,3.9,5.17,4.96e-02 g/l,7.9,-0.44,0.0,2.0,0.0,0.0,0.0,0.0
4760,DB08033,"(5R)-N,N-DIETHYL-5-METHYL-2-[(THIOPHEN-2-YLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE",,[H][C@@]1(C)CCC2=C(C1)C(C(=O)N(CC)CC)=C(NC(=O)C1=CC=CS1)S2,4.01,5.46,2.68e-02 g/l,7.9,-0.44,0.0,2.0,0.0,0.0,0.0,0.0
4761,DB08034,"(E)-3,4-DIHYDROXY-N'-[(2-METHOXYNAPHTHALEN-1-YL)METHYLENE]BENZOHYDRAZIDE",,COC1=C(\C=N\NC(=O)C2=CC(O)=C(O)C=C2)C2=CC=CC=C2C=C1,3.96,3.19,1.36e-02 g/l,8.33,0.89,0.0,1.0,0.0,0.0,0.0,0.0
4762,DB08035,"1-TERT-BUTYL-3-(2,5-DIMETHYLBENZYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-4-AMINE",,CC1=CC=C(C)C(CC2=NN(C3=C2C(N)=NC=N3)C(C)(C)C)=C1,3.52,3.68,3.10e-02 g/l,19.98,6.39,0.0,0.0,0.0,0.0,0.0,0.0
4763,DB08036,"6,7,12,13-tetrahydro-5H-indolo[2,3-a]pyrrolo[3,4-c]carbazol-5-one",,O=C1NCC2=C3C(NC4=CC=CC=C34)=C3NC4=C(C=CC=C4)C3=C12,3.57,3.03,5.28e-03 g/l,13.29,-1.5,0.0,1.0,0.0,0.0,0.0,0.0
4764,DB08037,"(2S)-4-(2,5-difluorophenyl)-N-[(3R,4S)-3-fluoro-1-methylpiperidin-4-yl]-2-(hydroxymethyl)-N-methyl-2-phenyl-2,5-dihydro-1H-pyrrole-1-carboxamide",,[H][C@@]1(F)CN(C)CC[C@]1([H])N(C)C(=O)N1CC(=C[C@@]1(CO)C1=CC=CC=C1)C1=CC(F)=CC=C1F,3.4,2.93,8.02e-02 g/l,14.61,6.98,3.0,1.0,0.0,0.0,0.0,0.0
4765,DB08038,"L-alanyl-N-[(1S,2R)-1-benzyl-2-hydroxypropyl]-L-alaninamide",,[H][C@@](C)(N)C(=O)N[C@@]([H])(C)C(=O)N[C@@]([H])(CC1=CC=CC=C1)[C@@]([H])(C)O,0.57,0.1,1.34e+00 g/l,12.78,8.09,0.0,2.0,0.0,0.0,0.0,0.0
4766,DB08039,"(3Z)-N,N-DIMETHYL-2-OXO-3-(4,5,6,7-TETRAHYDRO-1H-INDOL-2-YLMETHYLIDENE)-2,3-DIHYDRO-1H-INDOLE-5-SULFONAMIDE",,CN(C)S(=O)(=O)C1=CC=C2NC(=O)\C(=C/C3=CC4=C(CCCC4)N3)C2=C1,2.63,2.53,1.07e-01 g/l,10.72,-2.1,0.0,1.0,0.0,1.0,0.0,0.0
4767,DB08040,N-[(2R)-2-benzyl-4-(hydroxyamino)-4-oxobutanoyl]-L-alanine,,[H][C@@](C)(NC(=O)[C@@]([H])(CC(=O)NO)CC1=CC=CC=C1)C(O)=O,0.3,0.38,4.33e-01 g/l,3.8,-1.6,0.0,3.0,0.0,0.0,0.0,0.0
4768,DB08041,3-BENZYLOXYCARBONYLAMINO-2-HYDROXY-4-PHENYL-BUTYRIC ACID,,[H][C@@](CC1=CC=CC=C1)(NC(=O)OCC1=CC=CC=C1)[C@@]([H])(O)C(O)=O,1.78,2.61,1.78e-01 g/l,3.75,-4.1,0.0,2.0,0.0,0.0,0.0,0.0
4769,DB08042,"N~4~-methyl-N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine",,COC1=CC(NC2=NC(=CC=N2)N(C)C2=CC3=C(C=C2)C(C)=NN3)=CC(OC)=C1OC,4.05,3.41,3.40e-02 g/l,13.15,5.06,0.0,0.0,0.0,0.0,0.0,0.0
4770,DB08043,1-[4-(PYRIDIN-4-YLOXY)PHENYL]-3-[3-(TRIFLUOROMETHYL)PHENYL]UREA,,FC(F)(F)C1=CC(NC(=O)NC2=CC=C(OC3=CC=NC=C3)C=C2)=CC=C1,3.95,4.28,3.11e-03 g/l,11.54,5.95,3.0,1.0,0.0,0.0,0.0,0.0
4771,DB08045,"4-{4-[4-(3-AMINOPROPOXY)PHENYL]-1H-PYRAZOL-5-YL}-6-CHLOROBENZENE-1,3-DIOL",,NCCCOC1=CC=C(C=C1)C1=C(NN=C1)C1=CC(Cl)=C(O)C=C1O,2.8,1.49,4.53e-02 g/l,7.86,10.02,0.0,0.0,0.0,0.0,0.0,0.0
4772,DB08046,2-chloro-5-[(1S)-1-hydroxy-3-oxo-2H-isoindol-1-yl]benzenesulfonamide,,NS(=O)(=O)C1=CC(=CC=C1Cl)[C@@]1(O)NC(=O)C2=CC=CC=C12,1.27,1.6,5.28e-02 g/l,8.58,-2.6,0.0,1.0,0.0,1.0,0.0,0.0
4773,DB08047,"4-[1-allyl-7-(trifluoromethyl)-1H-indazol-3-yl]benzene-1,3-diol",,OC1=CC(O)=C(C=C1)C1=NN(CC=C)C2=C1C=CC=C2C(F)(F)F,4.09,4.46,8.29e-03 g/l,8.41,0.71,3.0,0.0,0.0,0.0,0.0,0.0
4774,DB08048,"4-(6-HYDROXY-1H-INDAZOL-3-YL)BENZENE-1,3-DIOL",,OC1=CC=C2C(NN=C2C2=CC=C(O)C=C2O)=C1,1.88,2.42,6.93e-01 g/l,8.38,1.06,0.0,0.0,0.0,0.0,0.0,0.0
4775,DB08049,"7,8-dihydroxy-4-phenyl-2H-chromen-2-one",,OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1O,3.15,3.26,8.29e-02 g/l,7.93,-4.7,0.0,1.0,0.0,0.0,0.0,0.0
4776,DB08050,5-PHENYL-2-KETO-VALERIC ACID,,OC(=O)C(=O)CCCC1=CC=CC=C1,2.0,2.79,1.80e-01 g/l,3.56,-9.7,0.0,2.0,0.0,0.0,0.0,0.0
4777,DB08052,"1-cyclopentyl-3-(1H-pyrrolo[2,3-b]pyridin-5-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",,NC1=C2C(=NC=N1)N(N=C2C1=CC2=C(NC=C2)N=C1)C1CCCC1,2.35,2.27,8.14e-02 g/l,14.95,6.57,0.0,0.0,0.0,0.0,0.0,0.0
4778,DB08053,"1-cyclobutyl-3-(3,4-dimethoxyphenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",,COC1=C(OC)C=C(C=C1)C1=NN(C2CCC2)C2=NC=NC(N)=C12,2.73,2.26,1.61e-01 g/l,19.7,6.58,0.0,0.0,0.0,0.0,0.0,0.0
4779,DB08054,"1-(1-methylethyl)-3-quinolin-6-yl-1H-pyrazolo[3,4-d]pyrimidin-4-amine",,CC(C)N1N=C(C2=C(N)N=CN=C12)C1=CC2=CC=CN=C2C=C1,2.58,2.59,6.16e-02 g/l,19.7,6.59,0.0,0.0,0.0,0.0,0.0,0.0
4780,DB08056,"N-(2,6-dimethylphenyl)-5-phenylimidazo[1,5-a]pyrazin-8-amine",,CC1=CC=CC(C)=C1NC1=NC=C(N2C=NC=C12)C1=CC=CC=C1,3.96,3.82,4.03e-03 g/l,15.9,6.74,0.0,0.0,0.0,0.0,0.0,0.0
4781,DB08057,"N-(2-chloro-6-methylphenyl)-8-[(3S)-3-methylpiperazin-1-yl]imidazo[1,5-a]quinoxalin-4-amine",,[H][C@]1(C)CN(CCN1)C1=CC=C2N=C(NC3=C(C)C=CC=C3Cl)C3=CN=CN3C2=C1,3.79,3.74,6.57e-03 g/l,14.82,8.96,0.0,0.0,0.0,0.0,0.0,0.0
4782,DB08058,"4-[3-(1,4-diazepan-1-ylcarbonyl)-4-fluorobenzyl]phthalazin-1(2H)-one",,FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCCNCC1,1.69,1.63,5.85e-02 g/l,11.06,8.62,1.0,2.0,0.0,0.0,0.0,0.0
4783,DB08059,"(1S,6BR,9AS,11R,11BR)-9A,11B-DIMETHYL-1-[(METHYLOXY)METHYL]-3,6,9-TRIOXO-1,6,6B,7,8,9,9A,10,11,11B-DECAHYDRO-3H-FURO[4,3,2-DE]INDENO[4,5-H][2]BENZOPYRAN-11-YL ACETATE",,[H][C@@]12CCC(=O)[C@@]1(C)C[C@@]([H])(OC(C)=O)C1=C2C(=O)C2=C3C(=CO2)C(=O)O[C@]([H])(COC)[C@]13C,2.31,1.44,1.21e-01 g/l,19.67,-4.1,0.0,4.0,0.0,0.0,0.0,0.0
4784,DB08060,4-(2-AMINOPHENYL)-4-OXOBUTANOIC ACID,,NC1=CC=CC=C1C(=O)CCC(O)=O,0.69,1.02,9.49e-01 g/l,4.27,2.4,0.0,2.0,0.0,0.0,0.0,0.0
4785,DB08061,4-[3-(4-CHLOROPHENYL)-1H-PYRAZOL-5-YL]PIPERIDINE,,ClC1=CC=C(C=C1)C1=NNC(=C1)C1CCNCC1,3.16,2.86,4.16e-02 g/l,14.67,10.09,0.0,0.0,0.0,0.0,0.0,0.0
4786,DB08062,"3-(4-CHLOROPHENYL)-5-(METHYLTHIO)-4H-1,2,4-TRIAZOLE",,CSC1=NN=C(N1)C1=CC=C(Cl)C=C1,2.53,2.84,2.58e-01 g/l,8.42,1.74,0.0,0.0,0.0,0.0,0.0,0.0
4787,DB08063,"1-BENZYL-3-(4-METHOXYPHENYLAMINO)-4-PHENYLPYRROLE-2,5-DIONE",,COC1=CC=C(NC2=C(C(=O)N(CC3=CC=CC=C3)C2=O)C2=CC=CC=C2)C=C1,4.03,3.74,1.38e-03 g/l,11.72,-4.1,0.0,2.0,0.0,0.0,0.0,0.0
4788,DB08064,N-(3-TERT-BUTYL-1H-PYRAZOL-5-YL)-N'-{4-CHLORO-3-[(PYRIDIN-3-YLOXY)METHYL]PHENYL}UREA,,CC(C)(C)C1=NNC(NC(=O)NC2=CC=C(Cl)C(COC3=CC=CN=C3)=C2)=C1,4.42,4.4,7.41e-03 g/l,11.57,4.78,0.0,1.0,0.0,0.0,0.0,0.0
4789,DB08065,2-(1H-pyrazol-3-yl)-1H-benzimidazole,,N1C=CC(=N1)C1=NC2=CC=CC=C2N1,1.64,1.97,1.02e+01 g/l,10.24,4.03,0.0,0.0,0.0,0.0,0.0,0.0
4790,DB08066,N-[3-(1H-BENZIMIDAZOL-2-YL)-1H-PYRAZOL-4-YL]BENZAMIDE,,O=C(NC1=CNN=C1C1=NC2=C(N1)C=CC=C2)C1=CC=CC=C1,3.15,3.07,3.86e-02 g/l,9.92,3.82,0.0,1.0,0.0,0.0,0.0,0.0
4791,DB08067,4-[(2-{4-[(CYCLOPROPYLCARBAMOYL)AMINO]-1H-PYRAZOL-3-YL}-1H-BENZIMIDAZOL-6-YL)METHYL]MORPHOLIN-4-IUM,,O=C(NC1CC1)NC1=CNN=C1C1=NC2=CC=C(C[NH+]3CCOCC3)C=C2N1,0.95,1.29,1.11e-02 g/l,9.82,6.91,0.0,1.0,0.0,0.0,0.0,0.0
4792,DB08068,N-[4-CHLORO-3-(PYRIDIN-3-YLOXYMETHYL)-PHENYL]-3-FLUORO-,,[H][C@@]1(F)C[C@]([H])(CC(=C1)C(=O)NC1=CC=C(Cl)C(COC2=CN=CC=C2)=C1)N1CCOCC1,3.07,2.82,5.19e-02 g/l,14.17,7.43,1.0,1.0,0.0,0.0,0.0,0.0
4793,DB08069,"4-AMINO-5-(2-METHYLPHENYL)-2,4-DIHYDRO-3H-1,2,4-TRIAZOLE-3-THIONE",,CC1=CC=CC=C1C1=NNC(=S)N1N,1.93,2.4,2.96e-01 g/l,7.5,3.33,0.0,0.0,0.0,0.0,0.0,0.0
4794,DB08070,2-[4-(3-METHYL-1H-PYRAZOL-4-YL)PHENYL]ETHANAMINE,,CC1=NNC=C1C1=CC=C(CCN)C=C1,1.88,1.47,1.66e+00 g/l,15.44,9.77,0.0,0.0,0.0,0.0,0.0,0.0
4795,DB08072,"4-(2-AMINOETHOXY)-3,5-DICHLORO-N-[3-(1-METHYLETHOXY)PHENYL]BENZAMIDE",,CC(C)OC1=CC(NC(=O)C2=CC(Cl)=C(OCCN)C(Cl)=C2)=CC=C1,4.06,3.93,1.38e-03 g/l,11.63,9.28,0.0,1.0,0.0,0.0,0.0,0.0
