,drugbank_id,name,cas,smiles,logP ALOGPS,logP ChemAxon,solubility ALOGPS,pKa (strongest acidic),pKa (strongest basic),F,carbonyl,sulfinyl,sulfonyl,nitroso,nitro
6891,DB08367,(R)-2-(FORMYLOXY)-3-(PHOSPHONOOXY)PROPYL PENTANOATE,,[H][C@@](COC(=O)CCCC)(COP(O)(O)=O)OC=O,-0.07,0.46,5.58e+00 g/l,1.32,-6.6,,,,,,
6892,DB08368,"OCTANE-1,3,5,7-TETRACARBOXYLIC ACID",,[H][C@](C)(C[C@]([H])(C[C@@]([H])(CCC(O)=O)C(O)=O)C(O)=O)C(O)=O,0.1,0.81,2.89e+00 g/l,3.33,,,,,,,
6893,DB08369,1-(biphenyl-4-ylmethyl)-1H-imidazole,,C(N1C=CN=C1)C1=CC=C(C=C1)C1=CC=CC=C1,3.38,3.45,4.31e-02 g/l,,6.75,,,,,,
6894,DB08370,S-(4-BROMOBENZYL)CYSTEINE,,[H][C@](N)(CSCC1=CC=C(Br)C=C1)C(O)=O,-0.34,-0.016,5.33e-02 g/l,1.46,9.14,,,,,,
6895,DB08371,PARA-(BENZOYL)-PHENYLALANINE,,[H][C@](N)(CC1=CC=C(C=C1)C(=O)C1=CC=CC=C1)C(O)=O,0.05,0.27,4.40e-02 g/l,1.59,9.21,,,,,,
6896,DB08372,1-[2-(4-ETHOXY-3-FLUOROPYRIDIN-2-YL)ETHYL]-3-(5-METHYLPYRIDIN-2-YL)THIOUREA,,CCOC1=C(F)C(CCNC(=S)NC2=CC=C(C)C=N2)=NC=C1,2.64,3.05,4.20e-03 g/l,10.93,3.86,,,,,,
6897,DB08373,"4,4'-BIS([H]METHYLSULFONYL)-2,2',5,5'-TETRACHLOROBIPHENYL",,CS(=O)(=O)C1=CC(Cl)=C(C=C1Cl)C1=C(Cl)C=C(C(Cl)=C1)S(C)(=O)=O,4.37,3.72,4.66e-04 g/l,19.3,,,,,,,
6898,DB08374,PHENYLALANYLMETHYLCHLORIDE,,[H][C@](N)(CC1=CC=CC=C1)C(=O)CCl,1.26,1.94,6.06e-01 g/l,15.48,7.66,,,,,,
6899,DB08375,PCNOTAXIME GROUP,,[H][C@@](NC(=O)C(=N/OC)\C1=CSC(N)=N1)(C(O)=O)[C@@]1([H])SCC(=C)C(=N1)C(O)=O,0.15,0.33,9.24e-02 g/l,2.79,4.4,,,,,,
6900,DB08376,"(2R)-3-(phosphonooxy)propane-1,2-diyl diheptanoate",,[H][C@@](COC(=O)CCCCCC)(COP(O)(O)=O)OC(=O)CCCCCC,2.77,3.88,2.00e-01 g/l,1.32,-6.7,,,,,,
6901,DB08377,PARA-NITROPHENYL PHOSPHONOBUTANOYL D-ALANINE,,[H][C@@](C)(NC(=O)CCC[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O)C(O)=O,0.44,0.46,1.08e-01 g/l,1.81,-1.1,,,,,,
6902,DB08378,"4-[4-(2,5-DIOXO-PYRROLIDIN-1-YL)-PHENYLAMINO]-4-HYDROXY-BUTYRIC ACID",,[H][C@](O)(CCC(O)=O)NC1=CC=C(C=C1)N1C(=O)CCC1=O,0.55,-0.23,2.03e+00 g/l,4.21,0.91,,,,,,
6903,DB08379,6-(4-chloro-2-fluoro-3-phenoxybenzyl)pyridazin-3(2H)-one,,FC1=C(CC2=NNC(=O)C=C2)C=CC(Cl)=C1OC1=CC=CC=C1,3.92,3.78,2.89e-03 g/l,10.39,-2.7,,,,,,
6904,DB08382,"2-(4-{(3S,5S)-5-[(3,3-difluoropyrrolidin-1-yl)carbonyl]pyrrolidin-3-yl}piperazin-1-yl)pyrimidine",,[H][C@]1(CN[C@@]([H])(C1)C(=O)N1CCC(F)(F)C1)N1CCN(CC1)C1=NC=CC=N1,0.17,0.4,1.33e+00 g/l,,9.38,,,,,,
6905,DB08383,"4,5-bis(4-methoxyphenyl)-2-thiophen-2-yl-1H-imidazole",,COC1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=CS1)C1=CC=C(OC)C=C1,5.29,4.94,1.02e-03 g/l,11.4,4.33,,,,,,
6906,DB08384,2-({4-[4-(pyridin-4-ylmethyl)-1H-pyrazol-3-yl]phenoxy}methyl)quinoline,,C(OC1=CC=C(C=C1)C1=NNC=C1CC1=CC=NC=C1)C1=NC2=CC=CC=C2C=C1,4.83,4.99,1.82e-03 g/l,15.62,5.2,,,,,,
6907,DB08385,4-(quinolin-3-ylmethyl)piperidine-1-carboxylic acid,,OC(=O)N1CCC(CC2=CN=C3C=CC=CC3=C2)CC1,2.33,1.79,8.86e-02 g/l,4.06,4.92,,,,,,
6908,DB08386,2-{[4-(4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy]methyl}quinoline,,C(OC1=CC=C(C=C1)C1=NNC=C1C1=CC=NC=C1)C1=CC=C2C=CC=CC2=N1,4.7,4.55,2.58e-03 g/l,14.98,4.32,,,,,,
6909,DB08387,2-{[4-(1-methyl-4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy]methyl}quinoline,,CN1C=C(C(=N1)C1=CC=C(OCC2=NC3=CC=CC=C3C=C2)C=C1)C1=CC=NC=C1,5.01,4.67,1.49e-03 g/l,,4.31,,,,,,
6910,DB08388,"5-(2-ETHOXYETHYL)-5-[4-(4-FLUOROPHENOXY)PHENOXY]PYRIMIDINE-2,4,6(1H,3H,5H)-TRIONE",,CCOCCC1(OC2=CC=C(OC3=CC=C(F)C=C3)C=C2)C(=O)NC(=O)NC1=O,2.9,2.44,6.10e-03 g/l,7.59,-4.1,,,,,,
6911,DB08389,"6,7-DIMETHOXY-4-[(3R)-3-(2-NAPHTHYLOXY)PYRROLIDIN-1-YL]QUINAZOLINE",,[H][C@]1(CCN(C1)C1=NC=NC2=CC(OC)=C(OC)C=C12)OC1=CC2=CC=CC=C2C=C1,4.51,4.39,7.89e-03 g/l,,5.37,,,,,,
6912,DB08390,"(6S)-6-CYCLOPENTYL-6-[2-(3-FLUORO-4-ISOPROPOXYPHENYL)ETHYL]-4-HYDROXY-5,6-DIHYDRO-2H-PYRAN-2-ONE",,CC(C)OC1=CC=C(CC[C@]2(CC(O)=CC(=O)O2)C2CCCC2)C=C1F,4.62,4.8,4.06e-03 g/l,7.02,-4.9,,,,,,
6913,DB08391,"6,7-DIMETHOXY-4-[(3R)-3-(QUINOXALIN-2-YLOXY)PYRROLIDIN-1-YL]QUINAZOLINE",,[H][C@]1(CCN(C1)C1=NC=NC2=CC(OC)=C(OC)C=C12)OC1=NC2=CC=CC=C2N=C1,3.1,3.32,6.08e-02 g/l,,5.37,,,,,,
6914,DB08392,"2-[5,6-BIS-(4-METHOXY-PHENYL)-FURO[2,3-D]PYRIMIDIN-4-YLAMINO]-ETHANOL",,COC1=CC=C(C=C1)C1=C(C2=C(NCCO)N=CN=C2O1)C1=CC=C(OC)C=C1,3.45,2.85,7.60e-02 g/l,15.57,2.17,,,,,,
6915,DB08393,"2-[(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)AMINO]ETHANOL",,OCCNC1=NC=NC2=C1C(=C(O2)C1=CC=CC=C1)C1=CC=CC=C1,3.58,3.17,6.19e-02 g/l,15.57,2.17,,,,,,
6916,DB08394,PARA-NITROPHENYLPHOSPHONOBUTANOYL-GLYCINE,,OC(=O)CNC(=O)CCC[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O,0.12,-0.066,1.74e-01 g/l,1.81,-1.3,,,,,,
6917,DB08395,2-(ETHOXYMETHYL)-4-(4-FLUOROPHENYL)-3-[2-(2-HYDROXYPHENOXY)PYRIMIDIN-4-YL]ISOXAZOL-5(2H)-ONE,,CCOCN1OC(=O)C(=C1C1=CC=NC(OC2=CC=CC=C2O)=N1)C1=CC=C(F)C=C1,3.98,3.73,5.99e-02 g/l,8.21,-1,,,,,,
6918,DB08396,"4-{[(Z)-(5-OXO-2-PHENYL-1,3-OXAZOL-4(5H)-YLIDENE)METHYL]AMINO}BUTANOIC ACID",,OC(=O)\C=C\CN\C=C1/N=C(OC1=O)C1=CC=CC=C1,1.42,1.6,1.13e-01 g/l,3.99,1.16,,,,,,
6919,DB08397,6-(DIFLUORO-PHOSPHONO-METHYL)-NAPHTHALENE-2-CARBOXYLIC ACID,,OC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(F)(F)P(O)(O)=O,1.33,1.87,2.94e-01 g/l,0.49,,,,,,,
6920,DB08398,"2-AMINO-1-METHYL-6-PHENYLIMIDAZO[4,5-B]PYRIDINE",,CN1C(N)=NC2=NC=C(C=C12)C1=CC=CC=C1,2.27,2.09,4.16e-01 g/l,,5.43,,,,,,
6921,DB08399,PICEATANNOL,,OC1=CC(\C=C\C2=CC=C(O)C(O)=C2)=CC(O)=C1,2.12,3.1,9.70e-02 g/l,8.41,-6.2,,,,,,
6922,DB08400,4-(3-{[5-(trifluoromethyl)pyridin-2-yl]oxy}benzyl)piperidine-1-carboxylic acid,,OC(=O)N1CCC(CC2=CC(OC3=NC=C(C=C3)C(F)(F)F)=CC=C2)CC1,4.07,4.36,1.32e-02 g/l,3.89,0.79,,,,,,
6923,DB08401,(2E)-2-({(2S)-2-CARBOXY-2-[(PHENOXYACETYL)AMINO]ETHOXY}IMINO)PENTANEDIOIC ACID,,[H][C@@](CO\N=C(/CCC(O)=O)C(O)=O)(NC(=O)COC1=CC=CC=C1)C(O)=O,0.1,0.51,9.79e-02 g/l,2.83,-2.1,,,,,,
6924,DB08402,"2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID",,OC(=O)C1=C(NC(=O)C2=C(Cl)C=C(Cl)C=C2)C=CC(OC2=NC=CC=N2)=C1,3.28,4.84,1.28e-02 g/l,3.27,-0.027,,,,,,
6925,DB08403,METHYLAMINO-PHENYLALANYL-LEUCYL-HYDROXAMIC ACID,,[H][C@@](CC(C)C)(CC(=O)NO)C(=O)N[C@@]([H])(CC1=CC=CC=C1)C(=O)NC,0.98,1.05,6.84e-02 g/l,8.9,-0.71,,,,,,
6926,DB08404,"S-(2-{[N-(2-HYDROXY-4-{[HYDROXY(OXIDO)PHOSPHINO]OXY}-3,3-DIMETHYLBUTANOYL)-BETA-ALANYL]AMINO}ETHYL) HEXANETHIOATE",,[H][C@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCCC)C(C)(C)CO[P@]([H])(O)=O,0.87,-0.16,6.86e-02 g/l,2.18,-1.5,,,,,,
6927,DB08405,"S-(2-{[N-(2-HYDROXY-4-{[HYDROXY(OXIDO)PHOSPHINO]OXY}-3,3-DIMETHYLBUTANOYL)-BETA-ALANYL]AMINO}ETHYL) HEPTANETHIOATE",,[H][C@](O)(C(=O)NCCC(=O)NCCSC(=O)CCCCCC)C(C)(C)CO[P@]([H])(O)=O,1.4,0.23,5.84e-02 g/l,2.18,-1.5,,,,,,
6928,DB08406,"[N-(2,4-DIAMINOPTERIDIN-6-YL)-METHYL]-DIBENZ[B,F]AZEPINE",,NC1=NC2=C(N=C(CN3C4=CC=CC=C4C=CC4=CC=CC=C34)C=N2)C(N)=N1,3.17,3.15,5.79e-02 g/l,15.87,3,,,,,,
6929,DB08407,PLATENSIMYCIN,,[H][C@]12C[C@]3([H])O[C@@]1(C)C[C@@]1(C2)C=CC(=O)[C@@](C)(CCC(=O)NC2=C(O)C(=CC=C2O)C(O)=O)[C@]31[H],2.6,3.24,1.39e-02 g/l,2.96,-3.4,,,,,,
6930,DB08408,"(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl 2,2-dimethylpropanoate",,[H][C@](O)(C(=O)NCCC(=O)NCCS)C(C)(C)COC(=O)C(C)(C)C,1.53,0.71,7.54e-02 g/l,10.07,-1.5,,,,,,
6931,DB08409,4-NITRO-BENZYLPHOSPHONOBUTANOYL-GLYCINE,,OC(=O)CNC(=O)CCC[P@@](O)(=O)OCC1=CC=C(C=C1)[N+]([O-])=O,0.19,0.0081,1.45e-01 g/l,1.89,-1.3,,,,,,
6932,DB08410,PARA-NITROBENZYL GLUTARYL GLYCINIC ACID,,OC(=O)CNC(=O)CCCC(=O)NCC1=CC=C(C=C1)[N+]([O-])=O,1.09,0.022,8.18e-02 g/l,3.65,-0.7,,,,,,
6933,DB08411,PARA-NITROPHENYL PHOSPHONOBUTANOYL L-ALANINE,,[H][C@@](C)(NC(=O)CCC[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O)C(O)=O,0.44,0.46,1.08e-01 g/l,1.81,-1.1,,,,,,
6934,DB08412,6-{4-[HYDROXY-(4-NITRO-PHENOXY)-PHOSPHORYL]-BUTYRYLAMINO}-HEXANOIC ACID,,OC(=O)CCCCCNC(=O)CCC[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O,1.18,1.24,1.80e-02 g/l,1.82,-0.27,,,,,,
6935,DB08413,METHYL-PHOSPHONIC ACID MONO-(4-NITRO-PHENYL) ESTER,,C[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O,0.8,0.95,1.69e+00 g/l,1.87,,,,,,,
6936,DB08414,"6-CHLORO-2-(1-FURO[2,3-C]PYRIDIN-5-YL-ETHYLSULFANYL)-PYRIMIDIN-4-YLAMINE",,[H][C@@](C)(SC1=NC(N)=CC(Cl)=N1)C1=NC=C2OC=CC2=C1,3.29,2.95,8.89e-02 g/l,,3.63,,,,,,
6937,DB08416,"(9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE",,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=C(C=C(OC)C(OS(N)(=O)=O)=C4)[C@@]3([H])CC[C@]12C)OS(N)(=O)=O,1.71,2.02,1.73e-02 g/l,10.34,-4.8,,,,,,
6938,DB08418,"(4aS,4bR,10bS,12aS)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate",,[H][C@]12CC[C@]3(C)C(=O)N(CC4=CC=CN=C4)C(=O)C[C@@]3([H])[C@]1([H])CCC1=C2C=CC(OS(N)(=O)=O)=C1,2.65,2.4,2.87e-02 g/l,10.85,4.81,,,,,,
6939,DB08419,(1S)-1-(PHENOXYMETHYL)PROPYL METHYLPHOSPHONOCHLORIDOATE,,[H][C@](CC)(COC1=CC=CC=C1)O[P@](C)(Cl)=O,2.24,2.82,8.22e-01 g/l,,-4.9,,,,,,
6940,DB08420,1-{[1-(2-AMINO-3-PHENYL-PROPIONYL)-PYRROLIDINE-2-CARBONYL]-AMINO}-2-(3-CYANO-PHENYL)-ETHANEBORONIC ACID,,[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)N[C@@]([H])(CC1=CC(=CC=C1)C#N)B(O)O,1.26,2.19,3.91e-02 g/l,12.55,7.7,,,,,,
6941,DB08421,PIPERIDINE-2-CARBOXYLIC ACID TERT-BUTYLAMIDE,,[H][C@]1(CCCCN1)C(=O)NC(C)(C)C,1.06,0.82,7.41e+00 g/l,15.86,8.88,,,,,,
6942,DB08422,[PHENYLALANINYL-PROLINYL]-[2-(PYRIDIN-4-YLAMINO)-ETHYL]-AMINE,,[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCCNC1=CC=NC=C1,0.99,0.29,1.72e-01 g/l,15.29,8.86,,,,,,
6943,DB08423,[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE,,NC1=C(C=NN1C1=CC=C(F)C=C1)C(=O)C1=CC(OC2CCNCC2)=CC=C1,2.56,3.06,1.21e-02 g/l,,9.72,,,,,,
6944,DB08424,"[5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL](3-{[(2R)-2,3-DIHYDROXYPROPYL]OXY}PHENYL)METHANONE",,[H][C@](O)(CO)COC1=CC(=CC=C1)C(=O)C1=C(N)N(N=C1)C1=CC=C(F)C=C1,1.58,2.09,9.90e-02 g/l,13.62,2.18,,,,,,
6945,DB08425,3(S)-AMINO-4-PHENYL-BUTAN-2(R)-OL,,[H][C@](C)(O)[C@@]([H])(N)CC1=CC=CC=C1,1.07,1.17,7.43e+00 g/l,14.92,9.47,,,,,,
6946,DB08426,"THIENO[3,2-B]PYRIDINE-2-SULFONIC ACID [2-OXO-1-(1H-PYRROLO[2,3-C]PYRIDIN-2-YLMETHYL)-PYRROLIDIN-3-YL]-AMIDE",,[H][C@@]1(CCN(CC2=CC3=C(N2)C=NC=C3)C1=O)NS(=O)(=O)C1=CC2=C(S1)C=CC=N2,1.28,0.76,4.57e-02 g/l,8.63,5.5,,,,,,
6947,DB08427,PREPHENIC ACID,,[H][C@]1(O)C=C[C@@](CC(=O)C(O)=O)(C=C1)C(O)=O,-0.31,0.061,3.60e+01 g/l,2.89,-2.1,,,,,,
6948,DB08428,3(S)-AMINO-4-PHENYL-BUTAN-2(S)-OL,,[H][C@@](C)(O)[C@@]([H])(N)CC1=CC=CC=C1,1.07,1.17,7.43e+00 g/l,14.92,9.47,,,,,,
6949,DB08429,N-({(2S)-1-[(3R)-3-amino-4-(3-chlorophenyl)butanoyl]pyrrolidin-2-yl}methyl)-3-(methylsulfonyl)benzamide,,[H][C@](N)(CC(=O)N1CCC[C@@]1([H])CNC(=O)C1=CC=CC(=C1)S(C)(=O)=O)CC1=CC(Cl)=CC=C1,1.97,1.59,1.05e-02 g/l,14.03,8.92,,,,,,
6950,DB08430,PARA-NITROPHENYL 1-THIO-BETA-D-GLUCOPYRANOSIDE,,[H][C@]1(CO)O[C@@]([H])(SC2=CC=C(C=C2)[N+]([O-])=O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,-0.3,-0.26,1.30e+01 g/l,12.46,-3,,,,,,
6951,DB08431,"[(3R,4S)-4-HYDROXY-3-METHYL-2-OXOHEXYL]PHOSPHONIC ACID",,[H][C@](C)(C(=O)C[P@]([H])(O)=O)[C@@]([H])(O)CC,-0.34,-0.13,4.05e+01 g/l,2.09,-2.9,,,,,,
6952,DB08432,THYMIDINE-5'-THIOPHOSPHATE,,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=S)N1C=C(C)C(=O)NC1=O,-0.58,-0.35,3.01e+00 g/l,1.82,-3.2,,,,,,
6953,DB08433,phenyl ethenesulfonate,,C=CS(=O)(=O)OC1=CC=CC=C1,1.6,1.81,6.91e-01 g/l,,-9.7,,,,,,
6954,DB08434,2-METHYLCARBAMOYL-3-(4-PHOSPHONOOXY-PHENYL)-CYCLOPROPANECARBOXYLIC ACID,,[H][C@]1(C(O)=O)[C@]([H])(C(=O)NC)[C@]1([H])C1=CC=C(OP(O)(O)=O)C=C1,-0.33,-0.34,8.90e-01 g/l,1.78,-1.6,,,,,,
6955,DB08435,"(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid",,[H][C@]1(C\C=C\CCCC(O)=O)C=CC(=O)\C1=C/C=C/CCCCC,5.39,5.46,3.00e-03 g/l,4.66,-5,,,,,,
6956,DB08436,"8-BENZO[1,3]DIOXOL-,5-YLMETHYL-9-BUTYL-9H-",,CCCCN1C(CC2=CC3=C(OCO3)C=C2)=NC2=C(N)N=CN=C12,2.94,2.6,2.04e-01 g/l,18.6,5.07,,,,,,
6957,DB08437,Puromycin,53-79-2,[H][C@](N)(CC1=CC=C(OC)C=C1)C(=O)N[C@]1([H])[C@@]([H])(CO)O[C@@]([H])(N2C=NC3=C(N=CN=C23)N(C)C)[C@]1([H])O,-0.1,-0.3,1.01e+00 g/l,12.35,8.03,,,,,,
6958,DB08438,"(2E,4R,5S)-2,3,4,5-TETRAHYDROXY-6-(PALMITOYLOXY)HEX-2-ENOIC ACID",,[H][C@](O)(COC(=O)CCCCCCCCCCCCCCC)[C@@]([H])(O)C(\O)=C(\O)C(O)=O,4.39,4.11,1.18e-02 g/l,3.03,-3.6,,,,,,
6959,DB08439,Parecoxib,198470-84-7,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1,3.42,3.51,1.62e-02 g/l,4.24,0.42,,,,,,
6960,DB08440,"N-1,10-phenanthrolin-5-ylacetamide",,CC(=O)NC1=C2C=CC=NC2=C2N=CC=CC2=C1,1.92,1.53,6.30e-02 g/l,13.53,4.64,,,,,,
6961,DB08441,"6-BROMO-13-THIA-2,4,8,12,19-PENTAAZATRICYCLO[12.3.1.1~3,7~]NONADECA-1(18),3(19),4,6,14,16-HEXAENE 13,13-DIOXIDE",,BrC1=C2NCCCNS(=O)(=O)C3=CC=CC(NC(N=C1)=N2)=C3,1.84,1.72,7.73e-02 g/l,10.18,5.09,,,,,,
6962,DB08442,"4-{[(2R)-2-(2-methylphenyl)pyrrolidin-1-yl]carbonyl}benzene-1,3-diol",,[H][C@@]1(CCCN1C(=O)C1=C(O)C=C(O)C=C1)C1=CC=CC=C1C,2.79,4.02,7.69e-02 g/l,8.02,-0.88,,,,,,
6963,DB08443,"2-(1H-pyrrol-1-ylcarbonyl)benzene-1,3,5-triol",,OC1=CC(O)=C(C(=O)N2C=CC=C2)C(O)=C1,2.08,1.32,3.24e+00 g/l,7.66,-3.5,,,,,,
6964,DB08444,"3-[2-bromo-4-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-methylbenzonitrile",,CC1=CC(=CC(OC2=C(Br)C=C(CC3=NNC4=NN=CC=C34)C=C2)=C1)C#N,4.39,4.07,6.66e-03 g/l,10.27,1.91,,,,,,
6965,DB08445,"(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",,[H][C@]1(N)CN(C[C@]1([H])C1=C(F)C=C(F)C(F)=C1)C1=CC(=NC=N1)C1=CC=C(OC)N=C1,2.77,3.2,8.15e-02 g/l,,9.44,,,,,,
6966,DB08446,"3-[6-bromo-2-fluoro-3-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-chlorobenzonitrile",,FC1=C(CC2=NNC3=NN=CC=C23)C=CC(Br)=C1OC1=CC(=CC(Cl)=C1)C#N,4.37,4.3,3.90e-03 g/l,10.21,1.89,,,,,,
6967,DB08447,3-{3-[(DIMETHYLAMINO)METHYL]-1H-INDOL-7-YL}PROPAN-1-OL,,CN(C)CC1=CNC2=C1C=CC=C2CCCO,2.07,1.98,8.79e-01 g/l,15.78,9.33,,,,,,
6968,DB08448,"(4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol",,[H][C@]12C=CCC=C1C=CC1=CC(O)=CC=C1N2CC1=NC2=C(N)N=C(N)N=C2N=C1,2.44,2.33,1.88e-01 g/l,10.16,3,,,,,,
6969,DB08449,"2-(3-((4,5,7-trifluorobenzo[d]thiazol-2-yl)methyl)-1H-pyrrolo[2,3-b]pyridin-1-yl)acetic acid",,OC(=O)CN1C=C(CC2=NC3=C(S2)C(F)=CC(F)=C3F)C2=CC=CN=C12,3.47,2.91,1.73e-02 g/l,3.66,4.37,,,,,,
6970,DB08450,N-1H-indazol-5-yl-2-(6-methylpyridin-2-yl)quinazolin-4-amine,,CC1=CC=CC(=N1)C1=NC(NC2=CC=C3NN=CC3=C2)=C2C=CC=CC2=N1,4.29,4.47,6.90e-03 g/l,14.1,2.94,,,,,,
6971,DB08451,N-(QUINOLIN-8-YL)METHANESULFONAMIDE,,CS(=O)(=O)NC1=CC=CC2=C1N=CC=C2,1.15,0.5,4.75e-01 g/l,7.25,3.7,,,,,,
6972,DB08453,2-NONYL-4-HYDROXYQUINOLINE N-OXIDE,,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,3.41,5.08,1.89e-03 g/l,7.88,1.22,,,,,,
6973,DB08454,N-(5-METHYL-1H-PYRAZOL-3-YL)-2-PHENYLQUINAZOLIN-4-AMINE,,CC1=CC(NC2=C3C=CC=CC3=NC(=N2)C2=CC=CC=C2)=NN1,3.9,4.8,1.57e-02 g/l,11.96,4,,,,,,
6974,DB08455,"9-(4-HYDROXY-2,6-DIMETHYL-PHENYL)-3,7-DIMETHYL-NONA-4,6,8-TRIENOIC ACID",,[H][C@](C)(CC(O)=O)\C=C\C=C(/C)\C=C\C1=C(C)C=C(O)C=C1C,5.08,4.97,4.35e-03 g/l,4.94,-5.9,,,,,,
6975,DB08456,"3-{[(2,2,5,5-TETRAMETHYL-1-OXO-4-PHENYL-2,5-DIHYDRO-1H-PYRROLIUM-3-YL)METHYL]DISULFANYL}-D-ALANINE",,[H][C@](N)(CSSCC1=C(C2=CC=CC=C2)C(C)(C)[N+](=O)C1(C)C)C(O)=O,0.86,0.37,2.01e-03 g/l,1.77,9.04,,,,,,
6976,DB08457,"4-(3,5-DIMETHYLPHENOXY)-5-(FURAN-2-YLMETHYLSULFANYLMETHYL)-3-IODO-6-METHYLPYRIDIN-2(1H)-ONE",,CC1=C(CSCC2=CC=CO2)C(OC2=CC(C)=CC(C)=C2)=C(I)C(=O)N1,4.45,4.76,1.74e-02 g/l,9.97,-3.3,,,,,,
6977,DB08458,(4-BROMOPHENYL)[4-({(2E)-4-[CYCLOPROPYL(METHYL)AMINO]BUT-2-ENYL}OXY)PHENYL]METHANONE,,CN(C\C=C\COC1=CC=C(C=C1)C(=O)C1=CC=C(Br)C=C1)C1CC1,5.38,5.06,8.96e-04 g/l,,8.98,,,,,,
6978,DB08459,"3-chloro-5-[2-chloro-5-(1H-pyrazolo[3,4-b]pyridin-3-ylmethoxy)phenoxy]benzonitrile",,ClC1=CC(OC2=C(Cl)C=CC(OCC3=NNC4=NC=CC=C34)=C2)=CC(=C1)C#N,5.17,4.66,5.27e-03 g/l,10.67,2.86,,,,,,
6979,DB08460,"3-{5-[(6-amino-1H-pyrazolo[3,4-b]pyridin-3-yl)methoxy]-2-chlorophenoxy}-5-chlorobenzonitrile",,NC1=CC=C2C(COC3=CC(OC4=CC(=CC(Cl)=C4)C#N)=C(Cl)C=C3)=NNC2=N1,4.73,4.42,6.91e-03 g/l,10.52,4.61,,,,,,
6980,DB08461,"3-[(4-AMINO-1-TERT-BUTYL-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL)METHYL]PHENOL",,CC(C)(C)N1N=C(CC2=CC(O)=CC=C2)C2=C1N=CN=C2N,2.99,2.35,2.17e-01 g/l,9.98,6.39,,,,,,
6981,DB08462,N-(4-PHENYLAMINO-QUINAZOLIN-6-YL)-ACRYLAMIDE,,C=CC(=O)NC1=CC=C2N=CN=C(NC3=CC=CC=C3)C2=C1,2.74,3.45,1.99e-02 g/l,14.44,3.97,,,,,,
6982,DB08463,(2R)-2-({9-(1-methylethyl)-6-[(4-pyridin-2-ylbenzyl)amino]-9H-purin-2-yl}amino)butan-1-ol,,[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(NCC2=CC=C(C=C2)C2=CC=CC=N2)=N1,4.24,3.71,1.77e-02 g/l,14.34,5.58,,,,,,
6983,DB08464,"METHYL 3-CHLORO-2-{3-[(2,5-DIHYDROXY-4-METHOXYPHENYL)AMINO]-3-OXOPROPYL}-4,6-DIHYDROXYBENZOATE",,COC(=O)C1=C(CCC(=O)NC2=C(O)C=C(OC)C(O)=C2)C(Cl)=C(O)C=C1O,2.53,3.38,3.99e-02 g/l,7.04,-4.1,,,,,,
